id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365,number_of_reviews_ltm,name_processed,assumed_gender,total_of_host_listings_count
49692093,64980863,Seward Park,Seward Park,47.5422,-122.26684,Entire home/apt,130,2,13,1.93,220,13,seward park loft close airport downtown,female,1
52091582,41432369,Delridge,Highland Park,47.52808,-122.35475,Entire home/apt,77,3,20,1.29,187,18,granni hous,female,2
51822515,419818613,Lake City,Olympic Hills,47.72715,-122.29663,Entire home/apt,115,30,14,0.74,95,7,suburb cottag 20 minut major pnw site,male,1
51826667,3677488,Ballard,Adams,47.67444,-122.384,Entire home/apt,98,2,72,3.86,50,53,cozi ballard getaway,female,6
51828509,11346794,Rainier Valley,Columbia City,47.56119,-122.29005,Entire home/apt,153,2,48,2.94,86,35,contemporari urban oasi,male,1
51829685,42324567,Downtown,Belltown,47.614609,-122.348106,Entire home/apt,132,2,74,4.11,31,54,welcomb belltown,male,2
51830128,42324567,Downtown,Belltown,47.613983,-122.347206,Entire home/apt,142,1,128,6.86,18,92,welcomb seattl downtown,male,2
52095232,190507384,Capitol Hill,Broadway,47.62084,-122.3178,Entire home/apt,342,30,0,0.0,365,0,center capit hill 3br,female,50
52095241,190507384,Capitol Hill,Broadway,47.62108,-122.31788,Entire home/apt,334,30,0,0.0,365,0,capit hill center univers,female,50
52110111,3674895,Other neighborhoods,Fremont,47.65186,-122.34912,Private room,114,1,79,4.22,128,16,heart fremont seattl two twin bed,male,2
49710829,445732930,West Seattle,Fairmount Park,47.558296,-122.38588,Private room,66,1,97,4.46,85,59,heart ofest seattl 9m drive alki beach,female,6
52135518,3220148,Queen Anne,Lower Queen Anne,47.62826,-122.36169,Entire home/apt,266,2,49,3.62,169,46,stylish queen ann townhouseith rooftop deck,female,1
52143683,35065561,University District,University District,47.66811,-122.31329,Entire home/apt,98,2,25,2.37,233,25,entir cozi airbnb home udistrict,female,1
52145713,14104932,Rainier Valley,Mount Baker,47.58811,-122.29373,Entire home/apt,200,30,5,0.32,0,1,quiet industri loftith view,female,1
52148357,4730169,Downtown,Yesler Terrace,47.60451,-122.32058,Entire home/apt,89,1,29,1.66,357,21,io leed platinum apart close downtown,male,14
52152077,354857797,Queen Anne,East Queen Anne,47.64071,-122.34367,Entire home/apt,220,3,45,2.43,355,31,love lake union apt park fastifi,male,2
51840022,419944140,Downtown,Pike-Market,47.60815,-122.33984,Entire home/apt,248,6,47,3.01,226,38,waterfront condo park downtown pike place,male,1
51844154,42931551,Northgate,Haller Lake,47.7051,-122.33924,Entire home/apt,185,30,13,0.75,142,9,joani roadhous,male,1
51844222,104834083,Downtown,First Hill,47.61109,-122.33091,Entire home/apt,206,3,41,2.29,331,34,downtown 1brashington state convcent 14thfl,male,53
51860781,29666316,Central Area,Atlantic,47.59971,-122.30618,Entire home/apt,70,2,115,6.06,105,88,good vibe studio close downtown,male,10
51867680,41214779,Cascade,South Lake Union,47.6186,-122.34688,Entire home/apt,113,1,69,5.7,211,69,moodi getaway heart seattl,female,1
51883468,199744559,Other neighborhoods,Wallingford,47.66662,-122.33576,Entire home/apt,299,2,48,2.59,73,31,bright cozi green lake oasi,male,1
51895459,18223187,Central Area,Minor,47.6037,-122.31157,Entire home/apt,178,1,114,5.96,160,72,modern skylin bright central park,male,1
52152853,12397907,Beacon Hill,North Beacon Hill,47.57394,-122.30446,Entire home/apt,152,2,35,1.96,54,14,charm north beacon hill craftsman,male,1
52153305,411134669,Ballard,West Woodland,47.67207,-122.36797,Entire home/apt,123,3,41,2.2,153,20,spaciou 2bd 2bth condoith patio ev,female,4
52155542,12649997,Downtown,First Hill,47.612137,-122.329803,Entire home/apt,117,3,36,1.98,213,29,cheeri condo convent centeralk everywher,female,2
52164576,208594257,Other neighborhoods,Phinney Ridge,47.68309,-122.34551,Entire home/apt,424,30,2,0.21,23,2,modern sunfil 3 bedroom home greenlak,male,2
51905212,285677887,Capitol Hill,Montlake,47.63681952128373,-122.30438734052402,Entire home/apt,520,2,20,2.0,226,20,histor arboretum garden hous,female,1
51910092,65158746,Ballard,Adams,47.67162,-122.37797,Entire home/apt,212,2,78,4.16,140,49,ballard birdhous 93alk scoregarageacgym,male,7
52165568,487344448,Rainier Valley,Brighton,47.53187,-122.2773,Entire home/apt,232,3,90,4.85,130,59,bright roomi 5 br hous 15 min downtown,male,11
49710948,445732930,West Seattle,Fairmount Park,47.558296,-122.38588,Private room,68,1,83,3.82,89,48,heart ofest seattl 9m drive alki beach,female,6
52166770,340706410,Ballard,Whittier Heights,47.67907,-122.37472,Private room,71,1,106,5.75,339,72,isla sweet suit micro studio 91walkscor,male,52
52168106,4874276,Downtown,Central Business District,47.61295,-122.33055,Entire home/apt,146,3,46,2.54,136,34,convent center 2bdr 2ba free park site,female,9
52169867,340706410,Ballard,Whittier Heights,47.67731,-122.3765,Private room,80,1,116,6.28,353,67,ander sweet suit micro studio 91walkscor,male,52
52170091,340706410,Ballard,Whittier Heights,47.67907,-122.37461,Private room,73,1,121,6.69,340,96,evan sweet suit micro studio 91walkscor,male,52
52170221,340706410,Ballard,Whittier Heights,47.67855,-122.37638,Private room,73,1,104,5.63,330,58,mae sweet suit micro studio 91walkscor,male,52
52170481,340706410,Ballard,Whittier Heights,47.67905,-122.37619,Private room,79,1,102,5.56,327,62,quinn sweet suit micro studio 91walkscor,male,52
52170700,382351543,Ballard,West Woodland,47.67281,-122.36462,Entire home/apt,95,3,35,2.04,273,26,seattleballard guestsuit,female,1
52170713,340706410,Ballard,Whittier Heights,47.67913,-122.37665,Private room,72,1,72,4.04,343,48,bodhi sweet suit micro studio 91walkscor,male,52
52170918,340706410,Ballard,Whittier Heights,47.67822,-122.3765,Private room,80,1,90,4.88,332,61,pingu sweet suit micro studio 91walkscor,male,52
51934820,21749946,Other neighborhoods,Crown Hill,47.69139,-122.38125,Private room,80,2,35,1.85,89,9,weekend remoteork quaint retreat,male,1
51963416,29193395,West Seattle,Fairmount Park,47.55614,-122.3813,Entire home/apt,70,2,27,1.48,54,25,w seattlealk everythingbridg open,male,2
51971558,403341889,Other neighborhoods,South Park,47.52602776143303,-122.31715252952966,Entire home/apt,86,2,50,2.65,152,28,sullivan cozi mcm apt south seattl,male,3
51987980,80333752,Downtown,Belltown,47.6138,-122.34872,Entire home/apt,204,2,57,3.02,199,43,bright 2 bedroom home heart seattl,male,27
52007656,289666185,Rainier Valley,Brighton,47.540836,-122.280312,Entire home/apt,139,2,39,2.12,326,26,3br2ba houseac park light rail,male,4
52172341,102294510,Other neighborhoods,Roosevelt,47.68178,-122.31534,Entire home/apt,185,3,31,1.8,293,23,privat roosevelt home 6 block light rail,male,1
52195480,410010562,Other neighborhoods,Ravenna,47.66361,-122.2955,Entire home/apt,181,30,13,0.71,365,0,uw new apart 2bedsd studiokitch balconi gym,male,6
52009884,12389678,Northgate,Maple Leaf,47.69058,-122.31055,Entire home/apt,85,30,5,0.31,152,4,clean cute apt easi access dtwn uw,male,1
52010634,116003864,West Seattle,Fauntleroy,47.51869,-122.37798,Entire home/apt,68,1,40,2.21,149,25,charm sunni guest suit fauntleroy,male,1
52195968,410010562,Other neighborhoods,Ravenna,47.66235,-122.29586,Entire home/apt,181,30,6,0.34,306,1,uw new built condo king bedbkitch balconi gym,male,6
52196189,410010562,Other neighborhoods,Ravenna,47.66223,-122.29558,Entire home/apt,290,30,2,0.12,113,1,univers district 2brs2bathkitchen gym balcon,male,6
52011172,8009691,West Seattle,Alki,47.58698,-122.39495,Entire home/apt,229,30,8,0.43,365,0,alki beach escap romanticaterfront getaway 2,male,15
49716625,5403550,Other neighborhoods,Fremont,47.66106,-122.35827,Entire home/apt,261,2,37,1.75,132,21,baker escap brand new 2br 15ba,female,1
52197301,410010562,Other neighborhoods,Ravenna,47.66175,-122.29373,Entire home/apt,181,30,3,0.16,363,1,uw new high speed internet queenbedakitch balco,male,6
49722195,3074414,University District,University District,47.66105,-122.31311,Entire home/apt,108,30,10,0.45,165,7,center uw simpl spaciou comfi 107,female,91
52199093,340706410,Capitol Hill,Broadway,47.62687,-122.32384,Entire home/apt,103,1,105,6.03,61,72,lofti studio prime cap hill area min downtown,male,52
52199273,340706410,Other neighborhoods,Roosevelt,47.67636,-122.3155,Entire home/apt,96,1,98,5.51,60,78,modern roosevelt urban studio rainier view,male,52
52026510,421283176,Downtown,Yesler Terrace,47.60111914847769,-122.32168996073447,Entire home/apt,169,1,3,3.0,0,3,love 1bedroom unitithaterfront view,male,1
49732369,28452678,Central Area,Minor,47.61778,-122.30476,Entire home/apt,284,2,65,2.88,56,32,uniqu craftsman middl cap hill,female,5
52199689,340706410,Queen Anne,West Queen Anne,47.63704,-122.36568,Entire home/apt,158,30,13,0.71,115,0,central locatedwatermountain viewsmin dtw,male,52
52201078,422565085,West Seattle,North Admiral,47.58058,-122.39356,Entire home/apt,95,2,61,3.44,128,42,1 bedroom detach unit10 minalk alki beach,male,1
52206372,340706410,Other neighborhoods,Roosevelt,47.67528,-122.31351,Entire home/apt,98,1,82,4.57,68,52,prime roosevelt contemporari studio olymp view,male,52
52206410,340706410,Other neighborhoods,Roosevelt,47.67496,-122.31578,Entire home/apt,83,1,79,4.32,65,52,well appoint roosevelt studiospac needl,male,52
52220024,195256306,Seward Park,Seward Park,47.56193,-122.27311,Entire home/apt,189,2,39,3.04,330,37,legaci hous seward park2bd1balak view,female,1
52220912,374054982,West Seattle,Fauntleroy,47.53103,-122.39052,Entire home/apt,280,2,9,1.07,0,9,long stay full kitchen lincoln park alki beach,male,2
52226418,7435040,University District,University District,47.65763,-122.32054,Entire home/apt,147,1,54,3.06,331,37,4212 1220 uw 2 bedm townhous n seattl home,male,20
52226881,398317720,Central Area,Atlantic,47.6011,-122.29798,Entire home/apt,185,1,81,4.4,62,49,spaciou cozi 3br3ba townhomeith park,female,47
52031394,34060592,Ballard,Loyal Heights,47.6778,-122.37749,Entire home/apt,77,1,14,2.5,251,14,modern studio heart ballard,male,1
52032005,11377707,Other neighborhoods,Fremont,47.65395,-122.35418,Entire home/apt,148,3,48,2.74,129,33,fremont overlook nifti backyard firepit,male,5
52033070,8009691,West Seattle,Alki,47.58752,-122.39509,Entire home/apt,199,30,2,0.17,316,2,alki beachaterfront retreat extend stay,female,15
52043032,411134669,Ballard,West Woodland,47.67153,-122.36764,Entire home/apt,170,3,31,1.7,113,18,love 2bedroom condoith patio ev charger,female,4
52058504,423159304,Central Area,Atlantic,47.58707,-122.30102,Entire home/apt,67,1,58,3.18,143,36,charm getawayith love mt baker view,female,1
52345747,253059,Central Area,Harrison/Denny-Blaine,47.62248,-122.29284,Entire home/apt,222,3,14,0.8,44,9,fresh apt balconi arboretum shop cap hill,female,6
52236081,422845059,Capitol Hill,Broadway,47.62438,-122.3175,Entire home/apt,213,2,59,3.33,242,35,brooklyncentr perfectalk scorewrooftop,male,1
52239280,423935968,Delridge,North Delridge,47.55788,-122.36192,Entire home/apt,57,1,37,2.13,132,26,charmingest seattl guest suit,male,1
52351595,18665153,Central Area,Minor,47.60894,-122.30583,Entire home/apt,122,2,62,3.73,207,53,tuck away bungalow separ officeh fiber,female,1
52353521,23257429,West Seattle,Genesee,47.56598136306762,-122.38408816369956,Entire home/apt,160,1,0,0.0,364,0,quiet cozyest seattl abod,male,1
52357119,410010562,Other neighborhoods,Ravenna,47.66355,-122.29586,Entire home/apt,181,30,9,0.5,365,3,uw new built 2bedsa studio kitchen balconi gym,male,6
52368417,5439562,West Seattle,Gatewood,47.54264,-122.3919,Entire home/apt,185,2,62,3.59,154,49,west seattl view retreat,male,2
52368612,340706410,Ballard,Whittier Heights,47.67973,-122.36636,Entire home/apt,67,1,133,7.28,296,84,ballard vintag moroccaninspir basement stdio,male,52
52241573,340706410,Capitol Hill,Broadway,47.62688,-122.3237,Entire home/apt,107,1,112,6.3,66,83,modern capitol hill studio step volunt park,male,52
52241591,340706410,Capitol Hill,Broadway,47.62579,-122.32178,Entire home/apt,126,1,91,5.27,69,66,primo capitol hill studio amaz rooftop view,male,52
52244634,80333752,Downtown,Belltown,47.61433,-122.34684,Entire home/apt,183,2,79,4.32,210,44,exquisit 2 bedroom home downtown seattl,male,27
52259571,340706410,Queen Anne,West Queen Anne,47.63871,-122.36765,Entire home/apt,121,30,30,1.64,115,12,retro meet modernwalk min attract,male,52
52259577,340706410,Queen Anne,West Queen Anne,47.63894,-122.36562,Entire home/apt,161,30,13,0.72,115,0,corner unitith panoram view ofatermountain,male,52
49738724,136214203,Rainier Valley,Rainier Beach,47.51554,-122.2637,Entire home/apt,150,2,27,1.24,73,14,south side bungalow,male,1
52373676,20427761,Ballard,Sunset Hill,47.676098,-122.397331,Entire home/apt,78,2,74,4.06,326,50,quiet privat guest suit sunset hill ballard,male,1
52385798,27130675,Other neighborhoods,Broadview,47.7139,-122.35874,Entire home/apt,115,2,10,0.68,226,5,broadview guesthous seattl,male,1
52386879,23165079,Other neighborhoods,Fremont,47.65505,-122.352,Entire home/apt,1232,4,15,0.93,170,11,gu ii rooftop hot tub modern 5br4bth home,male,2
52402978,183750232,Queen Anne,Lower Queen Anne,47.62647,-122.35159,Entire home/apt,102,1,139,7.75,272,105,walk space needlecomfi one bedroom queen ann,male,2
52406448,219526255,Downtown,First Hill,47.61352,-122.32313,Private room,213,1,6,0.47,333,5,sonder boylston gardenlevel queen room,male,18
52406576,219526255,Downtown,First Hill,47.61348,-122.32309,Private room,127,1,18,1.21,354,16,sonder boylston queen room,male,18
52411367,6550306,Beacon Hill,Mid-Beacon Hill,47.55284,-122.31279,Entire home/apt,77,1,74,5.27,39,60,cozi studio motherinlaw beacon hill,male,1
52261895,423026895,Other neighborhoods,Wallingford,47.66523,-122.33887,Entire home/apt,189,2,2,0.13,179,1,charm suiteith balconi near green lake,female,2
52263159,28420265,Central Area,Atlantic,47.59595,-122.29906,Entire home/apt,185,2,43,2.37,348,31,modern urban retreat near parkrestaurantsac,female,32
52268987,15740459,University District,University District,47.66808,-122.31975,Entire home/apt,373,1,33,2.59,326,30,udistrict home 4 park familyevrv trip,male,2
52269347,10289892,Other neighborhoods,Wallingford,47.65866,-122.34221,Entire home/apt,280,5,4,0.25,142,3,light fill 3br apart inalk paradis,male,3
52280886,31187125,Ballard,Sunset Hill,47.67766479849882,-122.3934331975583,Entire home/apt,207,1,73,4.09,167,49,sunset getaway backyard view mt rainier,male,7
52282887,14018935,Central Area,Mann,47.61171,-122.29756,Entire home/apt,82,2,15,0.92,22,13,cozi modern studio central locat,male,1
52289467,223891615,Seward Park,Seward Park,47.54825,-122.25871,Entire home/apt,150,1,34,2.17,310,25,parksid seattl spaciouselcom studio apt,female,1
52300162,5325329,Beacon Hill,South Beacon Hill,47.52155,-122.28512,Entire home/apt,185,1,81,4.95,179,61,larg 5bed3bath bed thehol grou,male,9
52300674,152734194,Central Area,Atlantic,47.60067,-122.31235,Entire home/apt,76,1,89,4.82,256,63,studio sleep,female,9
52323236,1671337,Other neighborhoods,Roosevelt,47.68076,-122.31524,Entire home/apt,265,2,39,2.43,195,27,familyfriendli roosevelt homealk light rail,male,1
52325166,7075688,Central Area,Atlantic,47.597,-122.299,Entire home/apt,68,1,66,3.87,158,49,invit bright suit judkin park,male,1
52326139,32683907,University District,University District,47.66841,-122.31025,Entire home/apt,157,1,62,3.36,113,43,cozi newli modern home 8 min uwn seattl,male,2
52331895,116740214,Capitol Hill,Broadway,47.6392,-122.32179,Entire home/apt,88,2,98,5.33,164,61,stylish 265sqft studio north capitol hill,male,9
52332217,32683907,University District,University District,47.66895,-122.30816,Entire home/apt,211,1,83,4.57,103,62,seattl beauti arm hous 8 minsalk uw,male,2
52417453,219526255,Downtown,First Hill,47.61356,-122.32308,Private room,128,1,112,7.07,359,91,sonder boylston standard queen room,male,18
52423852,5325329,Other neighborhoods,Wedgwood,47.69166,-122.29546,Entire home/apt,199,1,73,4.06,181,57,wedgewood charmerith yard ton space,male,9
52424432,340706410,Other neighborhoods,Wallingford,47.6698,-122.33751,Entire home/apt,95,1,133,7.98,228,100,birdhous green lake,male,52
52425210,3391101,West Seattle,North Admiral,47.58165,-122.40166,Entire home/apt,150,30,21,1.29,89,9,eleg cozi alki beach home,male,1
52425692,152734194,Central Area,Minor,47.60278,-122.31373,Entire home/apt,70,1,108,6.1,246,75,seattl studio,female,9
52426761,340706410,Other neighborhoods,Wallingford,47.66936,-122.339,Entire home/apt,82,1,103,5.83,306,81,green lake boat hous,male,52
52429099,7435040,Queen Anne,West Queen Anne,47.63928,-122.35946,Entire home/apt,217,1,42,2.49,269,29,5 bdrm top queen ann quiet home 5 min 2 dt,male,20
52430316,189740568,Central Area,Atlantic,47.60106,-122.29858,Entire home/apt,280,2,0,0.0,175,0,vibrant townhous heart seattl,male,1
52439714,165482347,Queen Anne,Lower Queen Anne,47.6302,-122.35951,Entire home/apt,146,1,88,5.31,49,67,cozi 2b1b guest suit next kerri park,male,1
52450516,2604746,Ballard,Adams,47.67271,-122.38716,Private room,115,2,22,1.49,53,20,third floor two room suit heart ballard,female,1
52333274,39548482,Other neighborhoods,Phinney Ridge,47.66634,-122.36007,Entire home/apt,158,3,16,0.97,19,14,cheer 3 bed homealk distanc ballard,male,1
52334612,18055280,Capitol Hill,Broadway,47.61602,-122.31663,Entire home/apt,101,1,101,5.61,250,70,easi access cute studio capitol hill,female,1
52334964,282560,Other neighborhoods,Wallingford,47.657562,-122.32605,Entire home/apt,100,7,14,0.85,277,10,full basement self check great locat,male,1
52335026,180543579,Capitol Hill,Broadway,47.61586,-122.31651,Entire home/apt,134,1,84,4.6,281,66,central locat cute one bedroomcapitol hill,female,6
52659389,340994747,Rainier Valley,Dunlap,47.52048,-122.27886,Entire home/apt,469,2,62,3.84,268,49,comfort luxuri tropic villa,female,1
52659465,7435040,Northgate,Haller Lake,47.72467,-122.33439,Private room,57,3,10,0.79,357,9,privat room n seattl home clean bigindow,male,20
